media/audio/glossary/name-tsurikomi.opus	kana:つりこみ
media/audio/glossary/name-uchi.opus	kana:うち
media/audio/glossary/name-ude.opus	kana:うで
media/audio/glossary/name-ushiro.opus	kana:うしろ
media/audio/glossary/name-yoko.opus	kana:よこ
media/audio/glossary/newaza.opus	kana:ねわざ
media/audio/glossary/obi.opus	kana:おび
media/audio/glossary/onegaishimasu.opus	kana:おねがいします
media/audio/glossary/osaekomi-waza.opus	kana:おさえこみわざ
media/audio/glossary/osaekomi.opus	kana:おさえこみ
media/audio/glossary/randori.opus	kana:らんどり
media/audio/glossary/rei.opus	kana:れい
media/audio/glossary/renraku-waza.opus	kana:れんらくわざ
media/audio/glossary/renzoku-waza.opus	kana:れんぞくわざ
media/audio/glossary/ritsurei.opus	kana:りつれい
media/audio/glossary/seiza.opus	kana:せいざ
media/audio/glossary/sempai.opus	kana:せんぱい
media/audio/glossary/sensei.opus	kana:せんせい
media/audio/glossary/shiai.opus	kana:しあい
media/audio/glossary/shido.opus	kana:しどう
media/audio/glossary/shime-waza.opus	kana:しめわざ
media/audio/glossary/shimpan.opus	kana:しんぱん
media/audio/glossary/shinmeisho-no-waza.opus	kana:しんめいしょうのわざ
media/audio/glossary/shodan.opus	kana:しょだん
media/audio/glossary/sonomama.opus	kana:そのまま
media/audio/glossary/soremade.opus	kana:それまで
media/audio/glossary/sutemi-waza.opus	kana:すてみわざ
media/audio/glossary/tachi-waza.opus	kana:たちわざ
media/audio/glossary/tandoku-renshu.opus	kana:たんどくれんしゅう
media/audio/glossary/tatami.opus	kana:たたみ
media/audio/glossary/te-waza.opus	kana:てわざ
media/audio/glossary/toketa.opus	kana:とけた
media/audio/glossary/tori.opus	kana:とり
media/audio/glossary/tsukuri.opus	kana:つくり
media/audio/glossary/uchikomi.opus	kana:うちこみ
media/audio/glossary/uke.opus	kana:うけ
media/audio/glossary/ukemi.opus	kana:うけみ
media/audio/glossary/waza-ari-awasete-ippon.opus	ssml-break:わざ|ありあわせていっぽん
media/audio/glossary/waza-ari.opus	ssml-break:わざ|あり
media/audio/glossary/waza.opus	kana:わざ
media/audio/glossary/yoko-sutemi-waza.opus	kana:よこすてみわざ
media/audio/glossary/yoshi.opus	kana:よし
media/audio/glossary/yudansha.opus	kana:ゆうだんしゃ
media/audio/glossary/yuko.opus	kana:ゆうこう
media/audio/glossary/zarei.opus	kana:ざれい
media/audio/glossary/zori.opus	kana:ぞうり
media/audio/classification/atemi-waza.opus	kana:あてみわざ
media/audio/classification/ude-ate.opus	kana:うであて
media/audio/classification/ashi-ate.opus	kana:あしあて
media/audio/classification/dai-ikkyo.opus	ssml-break:だい|いっきょう
media/audio/classification/dai-nikyo.opus	kana:だいにきょう
media/audio/classification/dai-sankyo.opus	kana:だいさんきょう
media/audio/classification/dai-yonkyo.opus	kana:だいよんきょう
media/audio/classification/dai-gokyo.opus	kana:だいごきょう
media/audio/classification/ukemi.opus	kana:うけみ
media/audio/kata/itsutsu-no-kata.opus	kana:いつつのかた
media/audio/kata/ju-no-kata.opus	kana:じゅうのかた
media/audio/kata/kaeshi-kata.opus	kana:かえしかた
media/audio/kata/katame-no-kata.opus	kana:かためのかた
media/audio/kata/kime-no-kata.opus	kana:きめのかた
media/audio/kata/kodokan-goshin-jutsu.opus	kana:こうどうかんごしんじゅつ
media/audio/kata/kodomo-no-kata.opus	kana:こどものかた
media/audio/kata/koshiki-no-kata.opus	kana:こしきのかた
media/audio/kata/nage-no-kata.opus	kana:なげのかた
media/audio/kata/nage-waza-ura-no-kata.opus	kana:なげわざうらのかた
media/audio/kata/seiryoku-zenyo-kokumin-taiiku.opus	kana:せいりょくぜんようこくみんたいいく
media/audio/skills/mae-mawari-ukemi.opus	kana:まえまわりうけみ
media/audio/skills/mae-ukemi.opus	kana:まえうけみ
media/audio/skills/shintai.opus	kana:しんたい
media/audio/skills/shisei.opus	kana:しせい
media/audio/skills/tai-sabaki.opus	kana:たいさばき
media/audio/skills/ushiro-ukemi.opus	ssml-break:うし|ろうけみ
media/audio/skills/yoko-ukemi.opus	ssml-break:よこ|うけみ
